Continent	Extant	Order	Family	Genus	Species	Age	Weight (g)
SA	extant	Chiroptera	Phyllostomidae	Lonchorhina	orinocensis	0.94	8.8
SA	extant	Chiroptera	Phyllostomidae	Macrophyllum	macrophyllum	0.91	8.1
SA	extant	Chiroptera	Phyllostomidae	Mesophylla	macconnelli	0.84	6.9
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	behnii		
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	pusilla		
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	brachyotis	1.02	10.5
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	daviesi	1.26	18.3
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	hirsuta	1.09	12.4
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	megalotis	0.8	6.3
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	minuta	0.81	6.5
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	nicefori	0.92	8.2
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	schmidtorum	0.88	7.5
SA	extant	Chiroptera	Phyllostomidae	Micronycteris	sylvestris	0.94	8.8
SA	extant	Chiroptera	Phyllostomidae	Mimon	bennettii		
SA	extant	Chiroptera	Phyllostomidae	Mimon	crenulatum	1.14	13.8
SA	extant	Chiroptera	Phyllostomidae	Phylloderma	stenops	1.73	53.7
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	latifolius		
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	discolor	1.57	37.2
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	elongatus	1.61	40.4
SA	extant	Chiroptera	Phyllostomidae	Phyllostomus	hastatus	1.97	92.5
SA	extant	Chiroptera	Phyllostomidae	Platalina	genovensium		
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	chocoensis		
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	recifinus		
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	aurarius	1.53	34.2
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	brachycephalus	1.15	14.1
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	dorsalis	1.41	26
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	helleri	1.13	13.5
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	lineatus	1.39	24.4
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	umbratus	1.39	24.5
SA	extant	Chiroptera	Phyllostomidae	Platyrrhinus	vittatus	1.62	41.4
SA	extant	Chiroptera	Phyllostomidae	Pygoderma	bilabiatum	1.27	18.5
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	alethina		
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	fischerae		
SA	extant	Chiroptera	Phyllostomidae	Rhinophylla	pumilio	0.98	9.6
SA	extant	Chiroptera	Phyllostomidae	Scleronycteris	ega		
SA	extant	Chiroptera	Phyllostomidae	Sphaeronycteris	toxophyllum	1.21	16.2
SA	extant	Chiroptera	Phyllostomidae	Sturnira	luisi		
SA	extant	Chiroptera	Phyllostomidae	Sturnira	magna		
SA	extant	Chiroptera	Phyllostomidae	Sturnira	nana		
SA	extant	Chiroptera	Phyllostomidae	Sturnira	aratathomasi	1.69	48.6
SA	extant	Chiroptera	Phyllostomidae	Sturnira	bidens	1.24	17.6
SA	extant	Chiroptera	Phyllostomidae	Sturnira	bogotensis	1.32	20.8
SA	extant	Chiroptera	Phyllostomidae	Sturnira	erythromos	1.18	15.1
SA	extant	Chiroptera	Phyllostomidae	Sturnira	lilium	1.28	19.1
SA	extant	Chiroptera	Phyllostomidae	Sturnira	ludovici	1.32	21
SA	extant	Chiroptera	Phyllostomidae	Sturnira	tildae	1.38	24
SA	extant	Chiroptera	Phyllostomidae	Tonatia	bidens	1.44	27.8
SA	extant	Chiroptera	Phyllostomidae	Tonatia	brasiliense	0.97	9.4
SA	extant	Chiroptera	Phyllostomidae	Tonatia	carrikeri	1.32	20.9
SA	extant	Chiroptera	Phyllostomidae	Tonatia	schulzi	1.26	18.2
SA	extant	Chiroptera	Phyllostomidae	Tonatia	silvicola	1.47	29.7
SA	extant	Chiroptera	Phyllostomidae	Trachops	cirrhosus	1.58	37.7
SA	extant	Chiroptera	Phyllostomidae	Uroderma	bilobatum	1.22	16.6
SA	extant	Chiroptera	Phyllostomidae	Uroderma	magnirostrum	1.23	16.9
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	brocki		
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	bidens	1.06	11.6
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	melissa	1.21	16.3
SA	extant	Chiroptera	Phyllostomidae	Vampyressa	pusilla	0.94	8.6
SA	extant	Chiroptera	Phyllostomidae	Vampyrodes	caraccioli	1.54	34.7
SA	extant	Chiroptera	Phyllostomidae	Vampyrum	spectrum	2.23	169.4
SA	extant	Chiroptera	Thyropteridae	Thyroptera	discifera	0.49	3.1
SA	extant	Chiroptera	Thyropteridae	Thyroptera	tricolor	0.64	4.4
SA	extant	Chiroptera	Vespertilionidae	Antrozous	dubiaquercus	1.36	22.9
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	innoxius		
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	brasiliensis	0.98	9.5
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	diminutus	0.78	6
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	furinalis	0.89	7.7
SA	extant	Chiroptera	Vespertilionidae	Eptesicus	fuscus	1.22	16.5
SA	extant	Chiroptera	Vespertilionidae	Histiotus	alienus		
SA	extant	Chiroptera	Vespertilionidae	Histiotus	montanus		
SA	extant	Chiroptera	Vespertilionidae	Histiotus	macrotus	1.04	11
SA	extant	Chiroptera	Vespertilionidae	Histiotus	velatus	1.05	11.2
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	egregius		
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	borealis	1.03	10.7
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	cinereus	1.4	25.3
SA	extant	Chiroptera	Vespertilionidae	Lasiurus	ega	1.12	13.2
SA	extant	Chiroptera	Vespertilionidae	Myotis	aelleni		
SA	extant	Chiroptera	Vespertilionidae	Myotis	atacamensis		
SA	extant	Chiroptera	Vespertilionidae	Myotis	chiloensis		
SA	extant	Chiroptera	Vespertilionidae	Myotis	simus		
SA	extant	Chiroptera	Vespertilionidae	Myotis	albescens	0.72	5.3
SA	extant	Chiroptera	Vespertilionidae	Myotis	keaysi	0.72	5.3
SA	extant	Chiroptera	Vespertilionidae	Myotis	levis	0.74	5.5
SA	extant	Chiroptera	Vespertilionidae	Myotis	nesopolus	0.54	3.5
SA	extant	Chiroptera	Vespertilionidae	Myotis	nigricans	0.63	4.2
SA	extant	Chiroptera	Vespertilionidae	Myotis	oxyotus	0.74	5.5
SA	extant	Chiroptera	Vespertilionidae	Myotis	ruber	0.7	5
SA	extant	Chiroptera	Vespertilionidae	Rhogeesa	minutilla	0.56	3.7
SA	extant	Chiroptera	Vespertilionidae	Rhogeesa	tumida	0.65	4.5
SA	extant	Chiroptera	Vespertilionidae	Tomopeas	ravus		
SA	extant	Didelphimorphia	Didelphidae	Caluromys	derbianus	2.47	297
SA	extant	Didelphimorphia	Didelphidae	Caluromys	lanatus	2.51	325
SA	extant	Didelphimorphia	Didelphidae	Caluromys	philander	2.36	229.3
SA	extant	Didelphimorphia	Didelphidae	Caluromysiops	irrupta	2.4	250
SA	extant	Didelphimorphia	Didelphidae	Chironectes	minimus	2.98	946
SA	extant	Didelphimorphia	Didelphidae	Didelphis	albiventris	2.96	904
SA	extant	Didelphimorphia	Didelphidae	Didelphis	marsupialis	3.04	1091.2
SA	extant	Didelphimorphia	Didelphidae	Didelphis	aurita	3.07	1164
SA	extant	Didelphimorphia	Didelphidae	Glironia	venusta	2.06	114
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	aceramarcae	1.31	20.5
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	agilis	1.34	22
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	dryas	1.26	18
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	emiliae	0.88	7.6
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	marica	1.38	23.8
SA	extant	Didelphimorphia	Didelphidae	Gracilinanus	microtarsus	1.49	31
SA	extant	Didelphimorphia	Didelphidae	Lestodelphys	halli	1.88	76
SA	extant	Didelphimorphia	Didelphidae	Lutreolina	crassicaudata	2.73	537.3
SA	extant	Didelphimorphia	Didelphidae	Marmosa	lepida	1.15	14
SA	extant	Didelphimorphia	Didelphidae	Marmosa	mexicana	1.69	49.5
SA	extant	Didelphimorphia	Didelphidae	Marmosa	robinsoni	1.75	56.7
SA	extant	Didelphimorphia	Didelphidae	Marmosa	andersoni	1.68	47.4
SA	extant	Didelphimorphia	Didelphidae	Marmosa	murina	1.41	26
SA	extant	Didelphimorphia	Didelphidae	Marmosa	rubra	1.8	63
SA	extant	Didelphimorphia	Didelphidae	Marmosa	tyleriana	1.51	32.4
SA	extant	Didelphimorphia	Didelphidae	Marmosa	xerophila	1.66	46.2
SA	extant	Didelphimorphia	Didelphidae	Marmosops	fuscatus	1.78	60
SA	extant	Didelphimorphia	Didelphidae	Marmosops	incanus	1.79	62.3
SA	extant	Didelphimorphia	Didelphidae	Marmosops	parvidens	1.18	15
SA	extant	Didelphimorphia	Didelphidae	Marmosops	cracens	1.41	25.5
SA	extant	Didelphimorphia	Didelphidae	Marmosops	dorothea	1.57	37.5
SA	extant	Didelphimorphia	Didelphidae	Marmosops	handleyi	1.49	30.7
SA	extant	Didelphimorphia	Didelphidae	Marmosops	impavidus	1.61	40.5
SA	extant	Didelphimorphia	Didelphidae	Marmosops	invictus	1.47	29.2
SA	extant	Didelphimorphia	Didelphidae	Marmosops	noctivagus	1.32	21
SA	extant	Didelphimorphia	Didelphidae	Metachirus	nudicaudatus	2.57	375
SA	extant	Didelphimorphia	Didelphidae	Micoureus	alstoni	2.12	132.3
SA	extant	Didelphimorphia	Didelphidae	Micoureus	constantiae	1.95	90
SA	extant	Didelphimorphia	Didelphidae	Micoureus	demerarae	1.88	75.8
SA	extant	Didelphimorphia	Didelphidae	Micoureus	regina	2.07	118.6
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	americana	1.29	19.5
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	brevicaudata	1.84	69.6
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	dimidiata	1.76	58
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	emiliae	1.6	40
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	adusta	1.54	35
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	domestica	1.85	71.4
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	iheringi	2.05	112
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	kunsi	1.05	11.3
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	osgoodi	2.05	112
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	rubida	1.66	45.5
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	scalops	2.87	741
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	sorex	1.68	48
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	theresa	2.05	112
SA	extant	Didelphimorphia	Didelphidae	Monodelphis	unistriata	1.74	55.3
SA	extant	Didelphimorphia	Didelphidae	Philander	andersoni	2.51	325
SA	extant	Didelphimorphia	Didelphidae	Philander	opossum	2.62	421
SA	extant	Didelphimorphia	Didelphidae	Thylamys	pusilla	1.61	41
SA	extant	Didelphimorphia	Didelphidae	Thylamys	elegans	1.46	28.9
SA	extant	Didelphimorphia	Didelphidae	Thylamys	macrura	1.32	20.7
SA	extant	Didelphimorphia	Didelphidae	Thylamys	pallidior	1.17	14.9
SA	extant	Didelphimorphia	Didelphidae	Thylamys	velutinus	1.32	20.7
SA	extant	Insectivora	Soricidae	Cryptotis	thomasi	1.1	12.6
SA	extant	Insectivora	Soricidae	Cryptotis	avia	1.04	11
SA	extant	Insectivora	Soricidae	Cryptotis	meridensis	1.08	12
SA	extant	Insectivora	Soricidae	Cryptotis	montivaga	1.05	11.3
SA	extant	Insectivora	Soricidae	Cryptotis	nigrescens	1	9.9
SA	extant	Insectivora	Soricidae	Cryptotis	squamipes	1.04	11
SA	extant	Lagomorpha	Leporidae	Sylvilagus	brasiliensis	2.98	950
SA	extant	Lagomorpha	Leporidae	Sylvilagus	floridanus	3.07	1172.8
SA	extinct	Litopterna	Macraucheniidae	Macrauchenia	patachonica	5.99	988000
SA	extinct	Litopterna	Macraucheniidae	Windhausenia	spp.	5.85	700000
SA	extant	Microbiotheria	Microbiotheriidae	Dromiciops	gliroides	1.35	22.3
SA	extinct	Notoungulata	Toxodontidae	Mixotoxodon	spp.	6	1000000
SA	extinct	Notoungulata	Toxodontidae	Toxodon	burmeisteri	6.04	1100000
SA	extinct	Notoungulata	Toxodontidae	Toxodon	paradoxus	6	1000000
SA	extinct	Notoungulata	Toxodontidae	Toxodon	bilobidens	6.04	1100000
SA	extinct	Notoungulata	Toxodontidae	Toxodon	platensis	6.22	1642000
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	fuliginosus	1.44	27.8
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	caniventer	1.6	40
SA	extant	Paucituberculata	Caenolestidae	Caenolestes	convelatus	1.6	40
SA	extant	Paucituberculata	Caenolestidae	Lestoros	inca	1.32	21.1
SA	extant	Paucituberculata	Caenolestidae	Rhyncholestes	raphanurus	1.32	21
SA	extinct	Perissodactyla	Equidae	Equus	santaeelenae	5.54	350000
SA	extinct	Perissodactyla	Equidae	Equus	lasallei	5.54	350000
SA	extinct	Perissodactyla	Equidae	Equus	neogeus	5.58	378000
SA	extinct	Perissodactyla	Equidae	Equus	andium	5.34	220000
SA	extinct	Perissodactyla	Equidae	Equus	insulatus	5.55	351000
SA	extinct	Perissodactyla	Equidae	Hippidion	saldiasi	5.42	265000
SA	extinct	Perissodactyla	Equidae	Hippidion	principale	5.71	511000
SA	extinct	Perissodactyla	Equidae	Onohippidium	spp.	5.49	310700
SA	extant	Perissodactyla	Tapiridae	Tapirus	terrestris	5.32	207500.9
SA	extant	Perissodactyla	Tapiridae	Tapirus	bairdii	5.48	299999.1
SA	extant	Perissodactyla	Tapiridae	Tapirus	pinchaque	5.17	148949.8
SA	extant	Primates	Callitrichidae	Callimico	goeldii	2.68	480
SA	extant	Primates	Callitrichidae	Callithrix	argentata	2.64	440
SA	extant	Primates	Callitrichidae	Callithrix	aurita	2.53	342
SA	extant	Primates	Callitrichidae	Callithrix	flaviceps	2.53	342
SA	extant	Primates	Callitrichidae	Callithrix	geoffroyi	2.53	342
SA	extant	Primates	Callitrichidae	Callithrix	humeralifer	2.54	350
SA	extant	Primates	Callitrichidae	Callithrix	jacchus	2.47	292
SA	extant	Primates	Callitrichidae	Callithrix	kuhlii	2.53	342
SA	extant	Primates	Callitrichidae	Callithrix	penicillata	2.53	342
SA	extant	Primates	Callitrichidae	Callithrix	pygmaea	2.1	125
SA	extant	Primates	Callitrichidae	Leontopithecus	chrysomela	2.85	700
SA	extant	Primates	Callitrichidae	Leontopithecus	chrysopygus	2.85	700
SA	extant	Primates	Callitrichidae	Leontopithecus	rosalia	2.73	535.5
SA	extant	Primates	Callitrichidae	Saguinus	bicolor	2.67	465
SA	extant	Primates	Callitrichidae	Saguinus	fuscicollis	2.59	387
SA	extant	Primates	Callitrichidae	Saguinus	geoffroyi	2.69	486.5
SA	extant	Primates	Callitrichidae	Saguinus	imperator	2.6	400
SA	extant	Primates	Callitrichidae	Saguinus	inustus	2.61	410.5
SA	extant	Primates	Callitrichidae	Saguinus	labiatus	2.76	575
SA	extant	Primates	Callitrichidae	Saguinus	leucopus	2.64	440
SA	extant	Primates	Callitrichidae	Saguinus	midas	2.73	540
SA	extant	Primates	Callitrichidae	Saguinus	mystax	2.79	618
SA	extant	Primates	Callitrichidae	Saguinus	nigricollis	2.66	462
SA	extant	Primates	Callitrichidae	Saguinus	oedipus	2.63	430
SA	extant	Primates	Callitrichidae	Saguinus	tripartitus	2.59	393.5
SA	extant	Primates	Cebidae	Alouatta	fusca	3.9	8000
SA	extant	Primates	Cebidae	Alouatta	palliata	3.86	7274.9
SA	extant	Primates	Cebidae	Alouatta	seniculus	3.79	6145.5
SA	extant	Primates	Cebidae	Alouatta	belzebul	3.81	6400
SA	extant	Primates	Cebidae	Alouatta	caraya	3.77	5862.5
SA	extant	Primates	Cebidae	Alouatta	sara	3.82	6611
SA	extant	Primates	Cebidae	Aotus	nigriceps	3.03	1060
SA	extant	Primates	Cebidae	Aotus	trivirgatus	2.95	900
SA	extant	Primates	Cebidae	Aotus	azarai	2.98	962.9
SA	extant	Primates	Cebidae	Aotus	brumbacki	2.9	800
SA	extant	Primates	Cebidae	Aotus	hershkovitzi	2.9	800
SA	extant	Primates	Cebidae	Aotus	infulatus	2.9	800
SA	extant	Primates	Cebidae	Aotus	lemurinus	2.94	873
SA	extant	Primates	Cebidae	Aotus	miconax	2.9	800
SA	extant	Primates	Cebidae	Aotus	nancymaae	2.9	788
SA	extant	Primates	Cebidae	Aotus	vociferans	2.94	873
SA	extant	Primates	Cebidae	Ateles	belzebuth	3.7	5000
SA	extant	Primates	Cebidae	Ateles	paniscus	3.9	7900.1
SA	extant	Primates	Cebidae	Ateles	chamek	3.78	6000
SA	extant	Primates	Cebidae	Ateles	marginatus	3.78	6000
SA	extant	Primates	Cebidae	Ateles	fusciceps	3.96	9100
SA	extant	Primates	Cebidae	Brachyteles	arachnoides	4.13	13499.9
SA	extant	Primates	Cebidae	Cacajao	calvus	3.76	5796
SA	extant	Primates	Cebidae	Cacajao	melanocephalus	3.58	3800
SA	extinct	Primates	Cebidae	Caipora	bambuiorum	4.31	20500
SA	extant	Primates	Cebidae	Callicebus	moloch	2.93	854.7
SA	extant	Primates	Cebidae	Callicebus	torquatus	3.02	1050
SA	extant	Primates	Cebidae	Callicebus	brunneus	3	992.4
SA	extant	Primates	Cebidae	Callicebus	caligatus	3	992.4
SA	extant	Primates	Cebidae	Callicebus	cinerascens	3	992.4
SA	extant	Primates	Cebidae	Callicebus	cupreus	2.96	915
SA	extant	Primates	Cebidae	Callicebus	donacophilus	2.9	795
SA	extant	Primates	Cebidae	Callicebus	dubius	3	992.4
SA	extant	Primates	Cebidae	Callicebus	hoffmannsi	3	992.4
SA	extant	Primates	Cebidae	Callicebus	modestus	3	992.4
SA	extant	Primates	Cebidae	Callicebus	oenanthe	3	992.4
SA	extant	Primates	Cebidae	Callicebus	olallae	3	992.4
SA	extant	Primates	Cebidae	Callicebus	personatus	3.13	1350
SA	extant	Primates	Cebidae	Cebus	albifrons	3.42	2629
SA	extant	Primates	Cebidae	Cebus	capucinus	3.44	2733.3
SA	extant	Primates	Cebidae	Cebus	olivaceus	3.41	2600
SA	extant	Primates	Cebidae	Cebus	apella	3.4	2500
SA	extant	Primates	Cebidae	Chiropotes	satanas	3.48	3000
SA	extant	Primates	Cebidae	Chiropotes	albinasus	3.46	2900
SA	extant	Primates	Cebidae	Lagothrix	lagotricha	3.8	6300
SA	extant	Primates	Cebidae	Lagothrix	flavicauda	3.83	6800
SA	extant	Primates	Cebidae	Pithecia	monachus	3.19	1537.5
SA	extant	Primates	Cebidae	Pithecia	pithecia	3.14	1375.5
SA	extant	Primates	Cebidae	Pithecia	aequatorialis	3.35	2250
SA	extant	Primates	Cebidae	Pithecia	albicans	3.45	2800
SA	extant	Primates	Cebidae	Pithecia	irrorata	3.35	2241
SA	extant	Primates	Cebidae	Saimiri	boliviensis	2.79	615
SA	extant	Primates	Cebidae	Saimiri	sciureus	2.87	743.2
SA	extant	Primates	Cebidae	Saimiri	oerstedii	2.44	278.5
SA	extant	Primates	Cebidae	Saimiri	ustus	3	1000
SA	extant	Primates	Cebidae	Saimiri	vanzolinii	2.89	769.6
SA	extinct	Proboscidea	Gomphotheriidae	Cuvieronius	spp.	6.7	5000000
SA	extinct	Proboscidea	Gomphotheriidae	Haplomastodon	chimborazi	6.78	6000000
SA	extinct	Proboscidea	Gomphotheriidae	Notiomastodon	spp.	6.79	6193000
SA	extinct	Proboscidea	Gomphotheriidae	Stegomastodon	superbus	6.88	7580000
SA	extant	Rodentia	Abrocomidae	Abrocoma	bennetti	2.4	250.5
SA	extant	Rodentia	Abrocomidae	Abrocoma	boliviensis	2.2	158
SA	extant	Rodentia	Abrocomidae	Abrocoma	cinerea	2.4	250
SA	extant	Rodentia	Agoutidae	Agouti	paca	3.9	8000
SA	extant	Rodentia	Agoutidae	Agouti	taczanowskii	3.95	8999.9
SA	extant	Rodentia	Caviidae	Cavia	fulgida	2.45	282.5
SA	extant	Rodentia	Caviidae	Cavia	aperea	2.74	549
SA	extant	Rodentia	Caviidae	Cavia	magna	2.66	460
SA	extant	Rodentia	Caviidae	Cavia	porcellus	2.86	728
SA	extant	Rodentia	Caviidae	Cavia	tschudii	3	1000
SA	extant	Rodentia	Caviidae	Dolichotis	patagonum	3.9	8000
SA	extant	Rodentia	Caviidae	Dolichotis	salinicola	3.2	1600
SA	extant	Rodentia	Caviidae	Galea	musteloides	2.68	480
SA	extant	Rodentia	Caviidae	Galea	flavidens	2.65	450
SA	extant	Rodentia	Caviidae	Galea	spixii	2.51	326.2
SA	extant	Rodentia	Caviidae	Kerodon	rupestris	2.9	800
SA	extant	Rodentia	Caviidae	Microcavia	australis	2.46	286.1
SA	extant	Rodentia	Caviidae	Microcavia	niata	2.41	255.2
SA	extant	Rodentia	Caviidae	Microcavia	shiptoni	2.27	185
SA	extant	Rodentia	Chinchillidae	Chinchilla	lanigera	2.69	485
SA	extant	Rodentia	Chinchillidae	Chinchilla	brevicaudata	2.7	500
SA	extant	Rodentia	Chinchillidae	Lagidium	peruanum	3.09	1220
SA	extant	Rodentia	Chinchillidae	Lagidium	viscacia	3.19	1540
SA	extant	Rodentia	Chinchillidae	Lagidium	wolffsohni	3.43	2682
SA	extant	Rodentia	Chinchillidae	Lagostomus	maximus	3.67	4647.5
SA	extant	Rodentia	Ctenomyidae	Ctenomys	australis	2.56	361.5
SA	extant	Rodentia	Ctenomyidae	Ctenomys	conoveri	2.93	860
SA	extant	Rodentia	Ctenomyidae	Ctenomys	fulvus	2.42	262
SA	extant	Rodentia	Ctenomyidae	Ctenomys	knighti	2.5	316
SA	extant	Rodentia	Ctenomyidae	Ctenomys	magellanicus	2.43	272
SA	extant	Rodentia	Ctenomyidae	Ctenomys	maulinus	2.33	215
SA	extant	Rodentia	Ctenomyidae	Ctenomys	peruanus	2.69	490
SA	extant	Rodentia	Ctenomyidae	Ctenomys	talarum	2.12	132.3
SA	extant	Rodentia	Ctenomyidae	Ctenomys	tucumanus	2.34	217
SA	extant	Rodentia	Ctenomyidae	Ctenomys	argentinus	2.34	221.3
SA	extant	Rodentia	Ctenomyidae	Ctenomys	azarae	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	boliviensis	2.73	535
SA	extant	Rodentia	Ctenomyidae	Ctenomys	bonettoi	2.31	202.3
SA	extant	Rodentia	Ctenomyidae	Ctenomys	brasiliensis	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	colburni	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	dorsalis	2.22	165.6
SA	extant	Rodentia	Ctenomyidae	Ctenomys	emilianus	2.46	285.3
SA	extant	Rodentia	Ctenomyidae	Ctenomys	frater	2.24	172.9
SA	extant	Rodentia	Ctenomyidae	Ctenomys	haigi	2.21	164
SA	extant	Rodentia	Ctenomyidae	Ctenomys	latro	2.28	192
SA	extant	Rodentia	Ctenomyidae	Ctenomys	leucodon	2.39	243.6
SA	extant	Rodentia	Ctenomyidae	Ctenomys	lewisi	2.07	117.2
SA	extant	Rodentia	Ctenomyidae	Ctenomys	mendocinus	2.25	177.5
SA	extant	Rodentia	Ctenomyidae	Ctenomys	minutus	1.96	92
SA	extant	Rodentia	Ctenomyidae	Ctenomys	nattereri	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	occultus	2.18	150
SA	extant	Rodentia	Ctenomyidae	Ctenomys	opimus	2.56	361.5
SA	extant	Rodentia	Ctenomyidae	Ctenomys	pearsoni	2.33	212
SA	extant	Rodentia	Ctenomyidae	Ctenomys	perrensis	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	pontifex	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	porteousi	2.28	192.4
SA	extant	Rodentia	Ctenomyidae	Ctenomys	saltarius	2.36	230
SA	extant	Rodentia	Ctenomyidae	Ctenomys	sericeus	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	sociabilis	2.6	400
SA	extant	Rodentia	Ctenomyidae	Ctenomys	steinbachi	2.59	385
SA	extant	Rodentia	Ctenomyidae	Ctenomys	torquatus	2.32	209.5
SA	extant	Rodentia	Ctenomyidae	Ctenomys	tuconax	2.4	249
SA	extant	Rodentia	Ctenomyidae	Ctenomys	validus	2.37	232.6
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	azarae	3.36	2310
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	leporina	3.48	3020
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	punctata	3.43	2675
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	cristata	3.42	2650
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	fuliginosa	3.54	3500
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	guamara	3.42	2650
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	kalinowskii	3.42	2650
SA	extant	Rodentia	Dasyproctidae	Dasyprocta	prymnolopha	3.46	2900
SA	extant	Rodentia	Dasyproctidae	Myoprocta	acouchy	2.78	600
SA	extant	Rodentia	Dasyproctidae	Myoprocta	exilis	3.11	1280
SA	extant	Rodentia	Dinomyidae	Dinomys	branickii	4.1	12500
SA	extant	Rodentia	Echimyidae	Carterodon	sulcidens	2.06	113.8
SA	extant	Rodentia	Echimyidae	Chaetomys	subspinosus	3.11	1300
SA	extant	Rodentia	Echimyidae	Clyomys	bishopi	1.48	30
SA	extant	Rodentia	Echimyidae	Clyomys	laticeps	2.3	201
SA	extant	Rodentia	Echimyidae	Dactylomys	boliviensis	2.86	728.8
SA	extant	Rodentia	Echimyidae	Dactylomys	dactylinus	2.81	650
SA	extant	Rodentia	Echimyidae	Dactylomys	peruanus	2.58	382
SA	extant	Rodentia	Echimyidae	Diplomys	caniceps	2.6	394.5
SA	extant	Rodentia	Echimyidae	Diplomys	labilis	2.36	227.5
SA	extant	Rodentia	Echimyidae	Diplomys	rufodorsalis	2.16	144.8
SA	extant	Rodentia	Echimyidae	Echimys	semivillosus	2.3	200
SA	extant	Rodentia	Echimyidae	Echimys	blainvillei	2.39	243.3
SA	extant	Rodentia	Echimyidae	Echimys	braziliensis	2.49	312.5
SA	extant	Rodentia	Echimyidae	Echimys	chrysurus	2.81	652.5
SA	extant	Rodentia	Echimyidae	Echimys	dasythrix	2.41	260
SA	extant	Rodentia	Echimyidae	Echimys	grandis	2.77	584
SA	extant	Rodentia	Echimyidae	Echimys	lamarum	2.33	215.2
SA	extant	Rodentia	Echimyidae	Echimys	macrurus	2.64	439
SA	extant	Rodentia	Echimyidae	Echimys	nigrispinus	2.35	224.3
SA	extant	Rodentia	Echimyidae	Echimys	pictus	2.72	519
SA	extant	Rodentia	Echimyidae	Echimys	rhipidurus	2.5	315
SA	extant	Rodentia	Echimyidae	Echimys	saturnus	2.8	626.9
SA	extant	Rodentia	Echimyidae	Echimys	thomasi	2.75	560.2
